whi_ges,soz_ges,gke_ges,lzh_ges,ile,woc_gesp,woc_gese,asi_ges,bsq_ges,das_ges,scl_gsi,bild,bmi_kat,ses_kom,whi_change,soz_change,gke_change,lzh_change,asi_change,bsq_change,das_change,scl_change
0.03165257807239106,0.043682845107875685,0.05678397644741963,0.04900571154427125,0.04029500932586939,0.037493727196180285,0.06270062816674983,0.048226430138269015,0.056218888769132114,0.08021840036252798,0.09612642822316755,0.00978671834251084,0.007519017371476075,0.01011740522705434,0.02620534240006985,0.03807617514708473,0.040675262420651684,0.038903866245051086,0.03757461491834644,0.04551101314234733,0.07041333535337121,0.07281262607818278
