whi_ges,soz_ges,gke_ges,lzh_ges,ile,woc_gesp,woc_gese,asi_ges,bsq_ges,das_ges,scl_gsi,bild,bmi_kat,ses_kom,whi_change,soz_change,gke_change,lzh_change,asi_change,bsq_change,das_change,scl_change
0.028607541848681927,0.050932964206140935,0.05318119966772012,0.0512396060377005,0.03925069349223516,0.04293889219482477,0.0668946409232189,0.04874362777469414,0.061837531656538935,0.06807514404229853,0.08080588308709491,0.0121485563710451,0.01020505936752482,0.011157558839902165,0.03139476783284477,0.04350011070042626,0.04329513624842802,0.04044005969173172,0.044536895554703804,0.04672790676901254,0.0614317202436198,0.06265450344961208
